"","mem_point_","mem_point1","new_transe","new_tran_1","new_tran_2","new_tran_3","new_tran_4","new_tran_5","X","Y","elevation","elev_units","coords.x1","coords.x2","optional"
"1099",10,0.89,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.762956175,44.8986000207,1547.21,"meters",-118.762956174709,44.8986000207135,TRUE
"1100",10,0.9,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.761089594,44.9078672319,1551,"meters",-118.761089593553,44.9078672318651,TRUE
"1101",10,0.91,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.759222207,44.9171345859,1619.53,"meters",-118.75922220702,44.9171345859228,TRUE
"1102",10,0.92,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.757354014,44.9264020832,1586.22,"meters",-118.757354014307,44.9264020831514,TRUE
"1103",10,0.93,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.755485015,44.9356697238,1494.65,"meters",-118.755485014611,44.9356697238153,TRUE
"1104",10,0.94,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.753615207,44.9449375082,1529.25,"meters",-118.753615207128,44.9449375081794,TRUE
"1105",10,0.95,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.751744591,44.9542054365,1511.38,"meters",-118.751744591053,44.9542054365084,TRUE
"1106",10,0.96,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.749873166,44.9634735091,1322.94,"meters",-118.749873165579,44.9634735090672,TRUE
"1107",10,0.97,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.74800093,44.9727417261,1034.44,"meters",-118.7480009299,44.9727417261209,TRUE
"1108",10,0.98,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.746127883,44.9820100879,1077.65,"meters",-118.74612788321,44.9820100879346,TRUE
"1109",10,0.99,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.744254025,44.9912785948,1265.92,"meters",-118.744254024699,44.9912785947735,TRUE
"1110",10,1,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.742379354,45.0005472469,1420.51,"meters",-118.742379353558,45.0005472469029,TRUE
"1111",10,0,10,-1822230.22075,960694.85528,-1763954.92817,1047065.79235,12,-118.925949472,44.0743584821,1534,"meters",-118.925949471704,44.074358482085,TRUE
"1112",11,0.01,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.4137289,44.0420096689,1867.93,"meters",-118.413728900286,44.0420096688698,TRUE
"1113",11,0.02,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.412043131,44.0512763166,1795.3,"meters",-118.412043130985,44.0512763165904,TRUE
"1114",11,0.03,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.410356661,44.0605430884,1713.44,"meters",-118.410356661305,44.0605430884379,TRUE
"1115",11,0.04,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.408669491,44.0698099847,1692.58,"meters",-118.408669490532,44.0698099846747,TRUE
"1116",11,0.05,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.406981618,44.0790770056,1692.8,"meters",-118.40698161795,44.0790770055634,TRUE
"1117",11,0.06,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.405293043,44.0883441514,1686.52,"meters",-118.405293042845,44.0883441513667,TRUE
"1118",11,0.07,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.403603764,44.0976114223,1654.09,"meters",-118.403603764498,44.0976114223472,TRUE
"1119",11,0.08,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.401913782,44.1068788188,1583.19,"meters",-118.401913782192,44.1068788187679,TRUE
"1120",11,0.09,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.400223095,44.1161463409,1619.23,"meters",-118.400223095211,44.1161463408916,TRUE
"1121",11,0.1,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.398531703,44.125413989,1612.49,"meters",-118.398531702833,44.1254139889815,TRUE
"1122",11,0.11,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.396839604,44.1346817633,1609.81,"meters",-118.396839604341,44.1346817633007,TRUE
"1123",11,0.12,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.395146799,44.1439496641,1552.66,"meters",-118.395146799013,44.1439496641124,TRUE
"1124",11,0.13,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.393453286,44.1532176917,1510.04,"meters",-118.393453286129,44.15321769168,TRUE
"1125",11,0.14,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.391759065,44.1624858463,1547.02,"meters",-118.391759064968,44.1624858462669,TRUE
"1126",11,0.15,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.390064135,44.1717541281,1605.52,"meters",-118.390064134806,44.1717541281368,TRUE
"1127",11,0.16,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.388368495,44.1810225376,1596.21,"meters",-118.388368494921,44.1810225375532,TRUE
"1128",11,0.17,11,-1783786.01941,946414.50861,-1726726.44235,1033605.90882,13,-118.386672145,44.1902910748,1525.42,"meters",-118.386672144589,44.19029107478,TRUE
